#EntrezID	Name	DisLabel	DisScore	ProcLabel	ProcScore	Combined	UNION	Conflict?	Degree
57017	COQ9	Unlabeled	0.262213	Unlabeled	0.258722	0.067840	0.376893	NO	55
9453	GGPS1	Unlabeled	0.260963	Unlabeled	0.259939	0.067834	0.380399	NO	1353
4700	NDUFA6	Unlabeled	0.267034	Unlabeled	0.253999	0.067826	0.382775	NO	1376
26097	CHTOP	Unlabeled	0.262815	Unlabeled	0.258047	0.067819	0.378864	NO	883
8884	SLC5A6	Unlabeled	0.265907	Unlabeled	0.255044	0.067818	0.377179	NO	346
400	ARL1	Unlabeled	0.256349	Unlabeled	0.264509	0.067807	0.381032	NO	2091
29066	ZC3H7A	Unlabeled	0.258890	Unlabeled	0.261907	0.067805	0.381117	NO	1063
2730	GCLM	Unlabeled	0.254267	Unlabeled	0.266584	0.067783	0.383736	NO	521
1105	CHD1	Unlabeled	0.253145	Unlabeled	0.267725	0.067773	0.380117	NO	1083
3183	HNRNPC	Unlabeled	0.258630	Unlabeled	0.262034	0.067770	0.382586	NO	1890
58517	RBM25	Unlabeled	0.259149	Unlabeled	0.261503	0.067768	0.379734	NO	1200
8802	SUCLG1	Unlabeled	0.268592	Unlabeled	0.252278	0.067760	0.381940	NO	549
113402	SFT2D1	Unlabeled	0.253240	Unlabeled	0.267530	0.067749	0.380548	NO	163
7485	WRB	Unlabeled	0.259907	Unlabeled	0.260569	0.067724	0.382743	NO	1383
10797	MTHFD2	Unlabeled	0.255598	Unlabeled	0.264953	0.067722	0.382141	NO	1161
79573	TTC13	Unlabeled	0.255854	Unlabeled	0.264667	0.067716	0.378008	NO	250
286053	NSMCE2	Unlabeled	0.264618	Unlabeled	0.255882	0.067711	0.382601	NO	323
9354	UBE4A	Unlabeled	0.259390	Unlabeled	0.261020	0.067706	0.381594	NO	1570
55300	PI4K2B	Unlabeled	0.259982	Unlabeled	0.260289	0.067671	0.377905	NO	295
25994	HIGD1A	Unlabeled	0.260594	Unlabeled	0.259671	0.067669	0.383339	NO	1194
642	BLMH	Unlabeled	0.262257	Unlabeled	0.258022	0.067668	0.381032	NO	788
51522	TMEM14C	Unlabeled	0.262728	Unlabeled	0.257556	0.067667	0.381500	NO	599
1122	CHML	Unlabeled	0.260802	Unlabeled	0.259439	0.067662	0.378143	NO	209
54965	PIGX	Unlabeled	0.263706	Unlabeled	0.256581	0.067662	0.380126	NO	420
11177	BAZ1A	Unlabeled	0.254572	Unlabeled	0.265755	0.067654	0.382027	NO	1195
552891	DNAJC25-GNG10	Unlabeled	0.267059	Unlabeled	0.253314	0.067650	0.381511	NO	2
51371	POMP	Unlabeled	0.260935	Unlabeled	0.259235	0.067643	0.382804	NO	1155
3192	HNRNPU	Unlabeled	0.258847	Unlabeled	0.261216	0.067615	0.380819	NO	1682
3945	LDHB	Unlabeled	0.265082	Unlabeled	0.255066	0.067613	0.381986	NO	1166
8661	EIF3A	Unlabeled	0.257893	Unlabeled	0.262168	0.067611	0.380758	NO	1905
57486	NLN	Unlabeled	0.259811	Unlabeled	0.260226	0.067609	0.378308	NO	263
94163	SNORD38B	Unlabeled	0.258731	Unlabeled	0.261308	0.067609	0.373984	NO	21
5901	RAN	Unlabeled	0.259787	Unlabeled	0.260228	0.067604	0.380993	NO	2858
3735	KARS	Unlabeled	0.262178	Unlabeled	0.257855	0.067604	0.380629	NO	2200
5423	POLB	Unlabeled	0.260973	Unlabeled	0.259038	0.067602	0.383202	NO	332
10539	GLRX3	Unlabeled	0.261046	Unlabeled	0.258951	0.067598	0.380329	NO	633
285381	DPH3	Unlabeled	0.252677	Unlabeled	0.267496	0.067590	0.381371	NO	669
2971	GTF3A	Unlabeled	0.266930	Unlabeled	0.253153	0.067574	0.381771	NO	1324
54469	ZFAND6	Unlabeled	0.256565	Unlabeled	0.263375	0.067573	0.381284	NO	490
51654	CDK5RAP1	Unlabeled	0.269576	Unlabeled	0.250621	0.067562	0.379652	NO	252
7013	TERF1	Unlabeled	0.260448	Unlabeled	0.259404	0.067561	0.380063	NO	1758
51755	CDK12	Unlabeled	0.258031	Unlabeled	0.261813	0.067556	0.377783	NO	649
170510	EIF4EBP2P1	Unlabeled	0.270263	Unlabeled	0.249959	0.067555	0.380925	NO	320
100130633	100130633	Unlabeled	0.254793	Unlabeled	0.265136	0.067555	0.378744	NO	32
148304	C1orf74	Unlabeled	0.263025	Unlabeled	0.256815	0.067549	0.378702	NO	2
26589	MRPL46	Unlabeled	0.265938	Unlabeled	0.253990	0.067546	0.379667	NO	814
8892	EIF2B2	Unlabeled	0.260810	Unlabeled	0.258960	0.067539	0.379557	NO	1004
6418	SET	Unlabeled	0.261696	Unlabeled	0.258079	0.067538	0.381143	NO	2310
54977	SLC25A38	Unlabeled	0.260160	Unlabeled	0.259525	0.067518	0.375568	NO	39
648	BMI1	Unlabeled	0.258314	Unlabeled	0.261362	0.067513	0.380127	NO	1410
51455	REV1	Unlabeled	0.261776	Unlabeled	0.257899	0.067512	0.379463	NO	1165
4200	ME2	Unlabeled	0.254557	Unlabeled	0.265211	0.067511	0.381968	NO	1163
153129	SLC38A9	Unlabeled	0.257316	Unlabeled	0.262352	0.067507	0.376134	NO	61
996	CDC27	Unlabeled	0.254186	Unlabeled	0.265582	0.067507	0.378744	NO	1857
7555	CNBP	Unlabeled	0.258661	Unlabeled	0.260987	0.067507	0.382007	NO	1472
153396	TMEM161B	Unlabeled	0.254115	Unlabeled	0.265642	0.067504	0.376013	NO	323
3149	HMGB3	Unlabeled	0.261090	Unlabeled	0.258545	0.067504	0.377776	NO	1030
57461	ISY1	Unlabeled	0.275588	Unlabeled	0.244913	0.067495	0.380722	NO	73
22889	KHDC4	Unlabeled	0.259992	Unlabeled	0.259534	0.067477	0.379586	NO	1090
471	ATIC	Unlabeled	0.264227	Unlabeled	0.255346	0.067469	0.379773	NO	1888
51258	MRPL51	Unlabeled	0.263022	Unlabeled	0.256495	0.067464	0.379975	NO	945
11270	NRM	Unlabeled	0.263773	Unlabeled	0.255744	0.067458	0.375325	NO	337
23269	MGA	Unlabeled	0.265795	Unlabeled	0.253795	0.067457	0.380038	NO	235
54793	KCTD9	Unlabeled	0.252486	Unlabeled	0.267096	0.067438	0.381135	NO	943
9525	VPS4B	Unlabeled	0.253283	Unlabeled	0.266248	0.067436	0.381556	NO	997
79921	TCEAL4	Unlabeled	0.260676	Unlabeled	0.258551	0.067398	0.380180	NO	600
84343	HPS3	Unlabeled	0.257897	Unlabeled	0.261333	0.067397	0.377912	NO	142
3858	KRT10	Unlabeled	0.266572	Unlabeled	0.252798	0.067389	0.383156	NO	358
4719	NDUFS1	Unlabeled	0.263709	Unlabeled	0.255503	0.067379	0.382597	NO	1262
51727	CMPK1	Unlabeled	0.255351	Unlabeled	0.263861	0.067377	0.381598	NO	1411
51495	HACD3	Unlabeled	0.258787	Unlabeled	0.260355	0.067376	0.379493	NO	739
83939	EIF2A	Unlabeled	0.258018	Unlabeled	0.261091	0.067366	0.379874	NO	541
7181	NR2C1	Unlabeled	0.264428	Unlabeled	0.254743	0.067361	0.374384	NO	268
23607	CD2AP	Unlabeled	0.254971	Unlabeled	0.264191	0.067361	0.380991	NO	1442
8880	FUBP1	Unlabeled	0.260850	Unlabeled	0.258175	0.067345	0.378992	NO	1765
54460	MRPS21	Unlabeled	0.268389	Unlabeled	0.250905	0.067340	0.380357	NO	354
54431	DNAJC10	Unlabeled	0.253845	Unlabeled	0.265279	0.067340	0.378124	NO	1591
728992	RPL7AP11	Unlabeled	0.262628	Unlabeled	0.256392	0.067336	0.379429	NO	38
200765	TIGD1	Unlabeled	0.258532	Unlabeled	0.260432	0.067330	0.373588	NO	33
51126	NAA20	Unlabeled	0.265121	Unlabeled	0.253949	0.067327	0.381744	NO	199
29107	NXT1	Unlabeled	0.258080	Unlabeled	0.260725	0.067288	0.378827	NO	616
162681	C18orf54	Unlabeled	0.269301	Unlabeled	0.249852	0.067285	0.377138	NO	319
445571	CBWD3	Unlabeled	0.255072	Unlabeled	0.263776	0.067282	0.381790	NO	1
7324	UBE2E1	Unlabeled	0.255072	Unlabeled	0.263776	0.067282	0.381790	NO	861
25847	ANAPC13	Unlabeled	0.259352	Unlabeled	0.259360	0.067266	0.381023	NO	825
29110	TBK1	Unlabeled	0.254381	Unlabeled	0.264428	0.067265	0.379559	NO	1048
131474	CHCHD4	Unlabeled	0.262162	Unlabeled	0.256578	0.067265	0.377880	NO	802
388789	SMIM26	Unlabeled	0.262476	Unlabeled	0.256261	0.067262	0.379161	NO	435
80013	MINDY3	Unlabeled	0.255335	Unlabeled	0.263427	0.067262	0.381824	NO	299
386617	KCTD8	Unlabeled	0.253316	Unlabeled	0.265525	0.067262	0.373062	NO	6
64710	NUCKS1	Unlabeled	0.264556	Unlabeled	0.254210	0.067253	0.380290	NO	763
10171	RCL1	Unlabeled	0.263631	Unlabeled	0.255078	0.067247	0.379122	NO	155
81892	SLIRP	Unlabeled	0.265297	Unlabeled	0.253448	0.067239	0.380037	NO	1308
10042	HMGXB4	Unlabeled	0.258661	Unlabeled	0.259831	0.067208	0.379521	NO	1406
23376	UFL1	Unlabeled	0.257530	Unlabeled	0.260953	0.067203	0.379024	NO	1653
6814	STXBP3	Unlabeled	0.255096	Unlabeled	0.263438	0.067202	0.379791	NO	1434
54443	ANLN	Unlabeled	0.255825	Unlabeled	0.262679	0.067200	0.377801	NO	906
143884	CWF19L2	Unlabeled	0.258550	Unlabeled	0.259901	0.067197	0.377302	NO	170
55720	TSR1	Unlabeled	0.259533	Unlabeled	0.258867	0.067184	0.377566	NO	1643
51699	VPS29	Unlabeled	0.253562	Unlabeled	0.264947	0.067181	0.379946	NO	402
9197	SLC33A1	Unlabeled	0.254390	Unlabeled	0.264072	0.067177	0.379088	NO	1372
10668	CGRRF1	Unlabeled	0.254320	Unlabeled	0.264142	0.067177	0.379282	NO	566
6426	SRSF1	Unlabeled	0.257340	Unlabeled	0.260997	0.067165	0.379041	NO	2371
11171	STRAP	Unlabeled	0.257052	Unlabeled	0.261278	0.067162	0.382007	NO	1284
5686	PSMA5	Unlabeled	0.259908	Unlabeled	0.258389	0.067158	0.380613	NO	1788
29777	ABT1	Unlabeled	0.261339	Unlabeled	0.256963	0.067155	0.379054	NO	239
84324	SARNP	Unlabeled	0.258080	Unlabeled	0.260202	0.067153	0.379671	NO	806
8723	SNX4	Unlabeled	0.257292	Unlabeled	0.260973	0.067146	0.380272	NO	2120
5885	RAD21	Unlabeled	0.257557	Unlabeled	0.260691	0.067143	0.379792	NO	1993
55312	RFK	Unlabeled	0.261663	Unlabeled	0.256585	0.067139	0.382152	NO	503
283489	CHAMP1	Unlabeled	0.263399	Unlabeled	0.254827	0.067121	0.378072	NO	309
4953	ODC1	Unlabeled	0.260068	Unlabeled	0.258002	0.067098	0.378524	NO	1111
79022	TMEM106C	Unlabeled	0.264317	Unlabeled	0.253809	0.067086	0.378689	NO	475
6432	SRSF7	Unlabeled	0.261702	Unlabeled	0.256334	0.067083	0.379148	NO	1376
55254	TMEM39A	Unlabeled	0.252181	Unlabeled	0.265974	0.067074	0.374204	NO	55
9775	EIF4A3	Unlabeled	0.256938	Unlabeled	0.261018	0.067065	0.379540	NO	1028
51009	DERL2	Unlabeled	0.254555	Unlabeled	0.263410	0.067052	0.380681	NO	615
2585	GALK2	Unlabeled	0.259177	Unlabeled	0.258704	0.067050	0.378680	NO	367
9652	TTC37	Unlabeled	0.255988	Unlabeled	0.261895	0.067042	0.378423	NO	1910
63931	MRPS14	Unlabeled	0.264920	Unlabeled	0.253009	0.067027	0.379935	NO	514
57470	LRRC47	Unlabeled	0.264413	Unlabeled	0.253493	0.067027	0.378138	NO	611
115752	DIS3L	Unlabeled	0.263128	Unlabeled	0.254690	0.067016	0.377656	NO	327
10808	HSPH1	Unlabeled	0.255703	Unlabeled	0.262086	0.067016	0.378798	NO	1338
389765	LOC389765	Unlabeled	0.265340	Unlabeled	0.252530	0.067006	0.375635	NO	39
124512	METTL23	Unlabeled	0.258474	Unlabeled	0.259219	0.067001	0.375170	NO	53
84811	BUD13	Unlabeled	0.269802	Unlabeled	0.248327	0.066999	0.376864	NO	54
257218	SHPRH	Unlabeled	0.265035	Unlabeled	0.252782	0.066996	0.376704	NO	565
339487	ZBTB8OS	Unlabeled	0.258825	Unlabeled	0.258844	0.066995	0.379310	NO	459
1407	CRY1	Unlabeled	0.256112	Unlabeled	0.261533	0.066982	0.380618	NO	1281
25843	MOB4	Unlabeled	0.255490	Unlabeled	0.262166	0.066981	0.379280	NO	2098
522	ATP5PF	Unlabeled	0.266183	Unlabeled	0.251617	0.066976	0.381701	NO	1266
26054	SENP6	Unlabeled	0.257452	Unlabeled	0.260125	0.066970	0.377764	NO	1523
80306	MED28	Unlabeled	0.257425	Unlabeled	0.260137	0.066966	0.378931	NO	672
988	CDC5L	Unlabeled	0.256458	Unlabeled	0.261102	0.066962	0.378543	NO	1286
114034	TOE1	Unlabeled	0.264410	Unlabeled	0.253245	0.066960	0.375964	NO	228
10434	LYPLA1	Unlabeled	0.256323	Unlabeled	0.261196	0.066951	0.380995	NO	1836
8898	MTMR2	Unlabeled	0.255521	Unlabeled	0.262007	0.066948	0.379670	NO	1028
58488	PCTP	Unlabeled	0.256773	Unlabeled	0.260648	0.066927	0.378777	NO	102
2339	FNTA	Unlabeled	0.257564	Unlabeled	0.259843	0.066926	0.379776	NO	1788
6643	SNX2	Unlabeled	0.255976	Unlabeled	0.261441	0.066923	0.379427	NO	1705
51510	CHMP5	Unlabeled	0.254113	Unlabeled	0.263349	0.066920	0.379816	NO	1330
3396	MRPL58	Unlabeled	0.262635	Unlabeled	0.254760	0.066909	0.378325	NO	1617
3190	HNRNPK	Unlabeled	0.255887	Unlabeled	0.261442	0.066900	0.379752	NO	1506
5229	PGGT1B	Unlabeled	0.254814	Unlabeled	0.262524	0.066895	0.380059	NO	143
400506	KNOP1	Unlabeled	0.262736	Unlabeled	0.254605	0.066894	0.375864	NO	552
5162	PDHB	Unlabeled	0.263942	Unlabeled	0.253400	0.066883	0.380288	NO	1392
342892	ZNF850	Unlabeled	0.262883	Unlabeled	0.254418	0.066882	0.374757	NO	1
89890	KBTBD6	Unlabeled	0.262883	Unlabeled	0.254418	0.066882	0.374757	NO	324
26823	RNU12-2P	Unlabeled	0.259833	Unlabeled	0.257388	0.066878	0.374074	NO	23
51399	TRAPPC4	Unlabeled	0.260413	Unlabeled	0.256783	0.066870	0.378923	NO	1196
9553	MRPL33	Unlabeled	0.261503	Unlabeled	0.255690	0.066864	0.380756	NO	480
200933	FBXO45	Unlabeled	0.257970	Unlabeled	0.259092	0.066838	0.379722	NO	308
25871	NEPRO	Unlabeled	0.262079	Unlabeled	0.255014	0.066834	0.378533	NO	215
55787	TXLNG	Unlabeled	0.251812	Unlabeled	0.265276	0.066800	0.376361	NO	215
10535	RNASEH2A	Unlabeled	0.262806	Unlabeled	0.254122	0.066785	0.375749	NO	1401
51534	VTA1	Unlabeled	0.257848	Unlabeled	0.258859	0.066746	0.378743	NO	1393
84916	UTP4	Unlabeled	0.260823	Unlabeled	0.255862	0.066735	0.376131	NO	1158
56919	DHX33	Unlabeled	0.262183	Unlabeled	0.254490	0.066723	0.376929	NO	536
23583	SMUG1	Unlabeled	0.256778	Unlabeled	0.259823	0.066717	0.371693	NO	36
79989	TTC26	Unlabeled	0.259733	Unlabeled	0.256839	0.066710	0.373671	NO	16
139341	FUNDC1	Unlabeled	0.261053	Unlabeled	0.255429	0.066680	0.377739	NO	127
8439	NSMAF	Unlabeled	0.258488	Unlabeled	0.257948	0.066676	0.379257	NO	984
2961	GTF2E2	Unlabeled	0.255349	Unlabeled	0.261105	0.066673	0.380356	NO	821
7520	XRCC5	Unlabeled	0.258174	Unlabeled	0.258207	0.066662	0.379254	NO	2072
9403	SELENOF	Unlabeled	0.253418	Unlabeled	0.262973	0.066642	0.380481	NO	1658
23741	EID1	Unlabeled	0.258120	Unlabeled	0.258172	0.066639	0.380060	NO	1402
7152	TOP1P2	Unlabeled	0.227607	Unlabeled	0.292747	0.066631	0.384635	NO	13
55213	RCBTB1	Unlabeled	0.262729	Unlabeled	0.253598	0.066628	0.377425	NO	417
2058	EPRS	Unlabeled	0.258271	Unlabeled	0.257959	0.066623	0.378328	NO	1347
22828	SCAF8	Unlabeled	0.255782	Unlabeled	0.260456	0.066620	0.378618	NO	1155
708	C1QBP	Unlabeled	0.260490	Unlabeled	0.255714	0.066611	0.378170	NO	2052
58490	RPRD1B	Unlabeled	0.254172	Unlabeled	0.262016	0.066597	0.371503	NO	34
5955	RCN2	Unlabeled	0.257420	Unlabeled	0.258702	0.066595	0.379342	NO	2032
23473	CAPN7	Unlabeled	0.252717	Unlabeled	0.263515	0.066595	0.376871	NO	1376
5713	PSMD7	Unlabeled	0.262508	Unlabeled	0.253680	0.066593	0.380379	NO	829
79707	NOL9	Unlabeled	0.260855	Unlabeled	0.255262	0.066586	0.373613	NO	457
55347	ABHD10	Unlabeled	0.264891	Unlabeled	0.251365	0.066584	0.377980	NO	915
4288	MKI67	Unlabeled	0.261782	Unlabeled	0.254336	0.066581	0.372387	NO	932
7571	ZNF23	Unlabeled	0.264696	Unlabeled	0.251533	0.066580	0.379065	NO	199
10492	SYNCRIP	Unlabeled	0.256177	Unlabeled	0.259878	0.066575	0.377907	NO	2689
92400	RBM18	Unlabeled	0.251415	Unlabeled	0.264782	0.066570	0.376805	NO	285
29105	CFAP20	Unlabeled	0.262532	Unlabeled	0.253565	0.066569	0.379397	NO	808
10036	CHAF1A	Unlabeled	0.263594	Unlabeled	0.252475	0.066551	0.373730	NO	958
7385	UQCRC2	Unlabeled	0.261354	Unlabeled	0.254627	0.066548	0.379632	NO	1438
11235	PDCD10	Unlabeled	0.252959	Unlabeled	0.263055	0.066542	0.380060	NO	1580
51154	MRTO4	Unlabeled	0.260177	Unlabeled	0.255733	0.066536	0.375418	NO	823
9861	PSMD6	Unlabeled	0.259290	Unlabeled	0.256604	0.066535	0.379429	NO	1437
22948	CCT5	Unlabeled	0.257392	Unlabeled	0.258485	0.066532	0.378432	NO	2035
7637	ZNF84	Unlabeled	0.264429	Unlabeled	0.251586	0.066527	0.375584	NO	780
57147	SCYL3	Unlabeled	0.258596	Unlabeled	0.257238	0.066521	0.376330	NO	621
9128	PRPF4	Unlabeled	0.257857	Unlabeled	0.257970	0.066519	0.376383	NO	1484
55847	CISD1	Unlabeled	0.265828	Unlabeled	0.250202	0.066511	0.378516	NO	903
2271	FH	Unlabeled	0.264562	Unlabeled	0.251334	0.066493	0.378665	NO	1564
100127922	SUMO2P6	Unlabeled	0.268801	Unlabeled	0.247363	0.066491	0.382991	NO	75
5771	PTPN2	Unlabeled	0.255963	Unlabeled	0.259701	0.066474	0.377550	NO	1151
84320	ACBD6	Unlabeled	0.258834	Unlabeled	0.256815	0.066472	0.377428	NO	261
8649	LAMTOR3	Unlabeled	0.253131	Unlabeled	0.262586	0.066468	0.378677	NO	1162
64960	MRPS15	Unlabeled	0.263114	Unlabeled	0.252605	0.066464	0.378266	NO	1162
142	PARP1	Unlabeled	0.261484	Unlabeled	0.254153	0.066457	0.376776	NO	1616
8899	PRPF4B	Unlabeled	0.255035	Unlabeled	0.260560	0.066452	0.377384	NO	1922
57103	TIGAR	Unlabeled	0.251733	Unlabeled	0.263959	0.066447	0.379322	NO	807
51023	MRPS18C	Unlabeled	0.260041	Unlabeled	0.255502	0.066441	0.376636	NO	74
6747	SSR3	Unlabeled	0.253852	Unlabeled	0.261690	0.066431	0.377038	NO	243
58477	SRPRB	Unlabeled	0.258377	Unlabeled	0.257093	0.066427	0.376424	NO	909
619455	SPANXA2-OT1	Unlabeled	0.262505	Unlabeled	0.253025	0.066420	0.379394	NO	1
4709	NDUFB3	Unlabeled	0.262505	Unlabeled	0.253025	0.066420	0.379394	NO	1182
29922	NME7	Unlabeled	0.257777	Unlabeled	0.257657	0.066418	0.379027	NO	581
54816	ZNF280D	Unlabeled	0.261759	Unlabeled	0.253715	0.066412	0.373277	NO	249
3320	HSP90AA1	Unlabeled	0.258010	Unlabeled	0.257374	0.066405	0.378185	NO	1461
84503	ZNF527	Unlabeled	0.243998	Unlabeled	0.272154	0.066405	0.375454	NO	1
51276	ZNF571	Unlabeled	0.243998	Unlabeled	0.272154	0.066405	0.375454	NO	27
81542	TMX1	Unlabeled	0.253474	Unlabeled	0.261885	0.066381	0.378452	NO	2151
26019	UPF2	Unlabeled	0.257845	Unlabeled	0.257420	0.066374	0.376164	NO	1047
29097	CNIH4	Unlabeled	0.254988	Unlabeled	0.260284	0.066369	0.378262	NO	1240
151188	ARL6IP6	Unlabeled	0.256325	Unlabeled	0.258906	0.066364	0.376425	NO	909
9972	NUP153	Unlabeled	0.255774	Unlabeled	0.259461	0.066363	0.377710	NO	1663
8548	BLZF1	Unlabeled	0.253167	Unlabeled	0.262108	0.066357	0.376744	NO	819
23347	SMCHD1	Unlabeled	0.253883	Unlabeled	0.261359	0.066355	0.376284	NO	1303
7270	TTF1	Unlabeled	0.263771	Unlabeled	0.251557	0.066353	0.375359	NO	759
116064	LRRC58	Unlabeled	0.249847	Unlabeled	0.265549	0.066347	0.376356	NO	304
55602	CDKN2AIP	Unlabeled	0.255807	Unlabeled	0.259326	0.066337	0.378184	NO	681
6596	HLTF	Unlabeled	0.258745	Unlabeled	0.256350	0.066329	0.376744	NO	1714
284942	RPL23AP82	Unlabeled	0.259085	Unlabeled	0.255998	0.066325	0.377105	NO	5
221443	OARD1	Unlabeled	0.262246	Unlabeled	0.252886	0.066318	0.375884	NO	830
9	NAT1	Unlabeled	0.255068	Unlabeled	0.259992	0.066316	0.379686	NO	293
57583	TMEM181	Unlabeled	0.248210	Unlabeled	0.267134	0.066305	0.372361	NO	30
10436	EMG1	Unlabeled	0.261932	Unlabeled	0.253116	0.066299	0.376991	NO	1136
5825	ABCD3	Unlabeled	0.258353	Unlabeled	0.256610	0.066296	0.378545	NO	1758
1933	EEF1B2	Unlabeled	0.262879	Unlabeled	0.252170	0.066290	0.378203	NO	854
285237	C3orf38	Unlabeled	0.251638	Unlabeled	0.263426	0.066288	0.377193	NO	510
55144	LRRC8D	Unlabeled	0.260308	Unlabeled	0.254591	0.066272	0.377524	NO	178
84274	COQ5	Unlabeled	0.267844	Unlabeled	0.247406	0.066266	0.377325	NO	297
64848	YTHDC2	Unlabeled	0.256263	Unlabeled	0.258562	0.066260	0.376276	NO	1323
375248	ANKRD36	Unlabeled	0.255923	Unlabeled	0.258885	0.066254	0.368227	NO	41
63915	BLOC1S5	Unlabeled	0.254998	Unlabeled	0.259783	0.066244	0.375098	NO	72
55082	ARGLU1	Unlabeled	0.260597	Unlabeled	0.254142	0.066229	0.377036	NO	551
84933	C8orf76	Unlabeled	0.248659	Unlabeled	0.266326	0.066224	0.377612	NO	218
55236	UBA6	Unlabeled	0.246286	Unlabeled	0.268884	0.066222	0.376727	NO	702
3646	EIF3E	Unlabeled	0.261171	Unlabeled	0.253531	0.066215	0.377515	NO	1073
9097	USP14	Unlabeled	0.256839	Unlabeled	0.257807	0.066215	0.377503	NO	1532
8634	RTCA	Unlabeled	0.253277	Unlabeled	0.261412	0.066210	0.378085	NO	1596
22	ABCB7	Unlabeled	0.266425	Unlabeled	0.248470	0.066199	0.377789	NO	488
160897	GPR180	Unlabeled	0.237006	Unlabeled	0.279299	0.066196	0.378025	NO	39
7743	ZNF189	Unlabeled	0.258711	Unlabeled	0.255855	0.066192	0.377366	NO	478
94101	ORMDL1	Unlabeled	0.253882	Unlabeled	0.260662	0.066177	0.376040	NO	360
7381	UQCRB	Unlabeled	0.265877	Unlabeled	0.248895	0.066175	0.379575	NO	736
2631	NIPSNAP2	Unlabeled	0.256950	Unlabeled	0.257537	0.066174	0.378277	NO	1670
348793	WDR53	Unlabeled	0.262180	Unlabeled	0.252392	0.066172	0.377368	NO	89
286101	ZNF252P	Unlabeled	0.246725	Unlabeled	0.268118	0.066151	0.372652	NO	86
653566	SPCS2P4	Unlabeled	0.247909	Unlabeled	0.266833	0.066150	0.380038	NO	138
27068	PPA2	Unlabeled	0.262616	Unlabeled	0.251867	0.066144	0.378366	NO	1202
728492	SERF1B	Unlabeled	0.260896	Unlabeled	0.253520	0.066142	0.374836	NO	23
23536	ADAT1	Unlabeled	0.266291	Unlabeled	0.248367	0.066138	0.374523	NO	62
130162	CLHC1	Unlabeled	0.255373	Unlabeled	0.258985	0.066138	0.370393	NO	13
144983	HNRNPA1L2	Unlabeled	0.260726	Unlabeled	0.253652	0.066134	0.373593	NO	2
150275	CCDC117	Unlabeled	0.251545	Unlabeled	0.262858	0.066121	0.374946	NO	203
11116	FGFR1OP	Unlabeled	0.256309	Unlabeled	0.257947	0.066114	0.375811	NO	711
57570	TRMT5	Unlabeled	0.262915	Unlabeled	0.251449	0.066110	0.377564	NO	924
84890	ADO	Unlabeled	0.258569	Unlabeled	0.255667	0.066108	0.377643	NO	920
653252	653252	Unlabeled	0.257019	Unlabeled	0.257165	0.066096	0.376161	NO	430
9774	BCLAF1	Unlabeled	0.256741	Unlabeled	0.257403	0.066086	0.376667	NO	1739
84515	MCM8	Unlabeled	0.263505	Unlabeled	0.250794	0.066086	0.374924	NO	558
7037	TFRC	Unlabeled	0.258716	Unlabeled	0.255423	0.066082	0.378353	NO	787
9412	MED21	Unlabeled	0.254296	Unlabeled	0.259856	0.066080	0.377372	NO	1639
79631	EFL1	Unlabeled	0.253233	Unlabeled	0.260937	0.066078	0.377332	NO	339
3189	HNRNPH3	Unlabeled	0.258247	Unlabeled	0.255812	0.066063	0.377123	NO	1667
51031	GLOD4	Unlabeled	0.259350	Unlabeled	0.254682	0.066052	0.377638	NO	1409
113251	LARP4	Unlabeled	0.252267	Unlabeled	0.261793	0.066042	0.376878	NO	1565
23592	LEMD3	Unlabeled	0.252873	Unlabeled	0.261125	0.066031	0.376268	NO	642
4712	NDUFB6	Unlabeled	0.264046	Unlabeled	0.250025	0.066018	0.378742	NO	996
57415	C3orf14	Unlabeled	0.256693	Unlabeled	0.257166	0.066013	0.377107	NO	132
84950	PRPF38A	Unlabeled	0.261492	Unlabeled	0.252432	0.066009	0.376254	NO	497
5110	PCMT1	Unlabeled	0.255663	Unlabeled	0.258162	0.066002	0.378038	NO	2103
201725	C4orf46	Unlabeled	0.261942	Unlabeled	0.251969	0.066001	0.375344	NO	306
6605	SMARCE1	Unlabeled	0.259127	Unlabeled	0.254706	0.066001	0.377057	NO	1739
29957	SLC25A24	Unlabeled	0.248435	Unlabeled	0.265606	0.065986	0.378883	NO	675
10528	NOP56	Unlabeled	0.260142	Unlabeled	0.253619	0.065977	0.373757	NO	1583
9318	COPS2	Unlabeled	0.253784	Unlabeled	0.259940	0.065969	0.377128	NO	1823
64395	GMCL1	Unlabeled	0.252333	Unlabeled	0.261412	0.065963	0.375416	NO	595
7507	XPA	Unlabeled	0.268223	Unlabeled	0.245906	0.065957	0.377730	NO	405
10440	TIMM17A	Unlabeled	0.257238	Unlabeled	0.256329	0.065937	0.376587	NO	1792
8550	MAPKAPK5	Unlabeled	0.255848	Unlabeled	0.257652	0.065920	0.374563	NO	1052
284349	ZNF283	Unlabeled	0.255317	Unlabeled	0.258185	0.065919	0.373780	NO	4
222236	NAPEPLD	Unlabeled	0.263103	Unlabeled	0.250515	0.065911	0.371293	NO	86
139596	UPRT	Unlabeled	0.255005	Unlabeled	0.258460	0.065909	0.374669	NO	29
7214	TRN-GTT2-1	Unlabeled	0.256967	Unlabeled	0.256485	0.065908	0.376378	NO	2
55183	RIF1	Unlabeled	0.258011	Unlabeled	0.255423	0.065902	0.373495	NO	1045
51642	MRPL48	Unlabeled	0.263744	Unlabeled	0.249838	0.065893	0.376694	NO	859
